date	size'/'remotesize	flags(request:Update,Range state:File response:Modified,Chunked,gZipped)	statuscode	status ('servermsg')	MIME	Etag|Date	URL	localfile	(from URL)
22:34:38	399597/399597	---M-Z	200	added ('OK')	text/html	etag:%22d61d07abce85d1e727b9a3e8323fa89e-df%22	http://cosmoapp.io/	/home/boss/websites/Israel%20angel/cosmoapp.io/index.html	(from )
22:34:39	6052/6052	---MCZ	200	added ('OK')	text/html	date:Thu,%2021%20Dec%202017%2011:54:23%20GMT	http://www.sayollo.com/	/home/boss/websites/Israel%20angel/www.sayollo.com/index.html	(from )
22:34:39	69/69	---MCZ	200	added ('OK')	text/plain	date:Tue,%2016%20Jan%202018%2020:34:38%20GMT	https://playpalsapp.co/robots.txt		(from )
22:34:39	45355/45355	---MCZ	200	added ('OK')	text/html	date:Tue,%2016%20Jan%202018%2020:34:38%20GMT	https://playpalsapp.co/	/home/boss/websites/Israel%20angel/playpalsapp.co/index.html	(from )
22:34:39	42/42	---MC-	405	error ('Method%20Not%20Allowed')	text/plain	date:Tue,%2016%20Jan%202018%2020:34:39%20GMT	https://playpalsapp.co/xmlrpc.php	/home/boss/websites/Israel%20angel/playpalsapp.co/xmlrpc.php	(from https://playpalsapp.co/)
22:34:40	0/0	---MC-	302	error ('Found')	text/html	date:Tue,%2016%20Jan%202018%2020:34:40%20GMT	http://s.w.org/	/home/boss/websites/Israel%20angel/s.w.org/index.html	(from https://playpalsapp.co/)
22:34:41	1096/1096	---MCZ	200	added ('OK')	text/css	etag:W/%225a1fd800-448%22	https://playpalsapp.co/wp-content/plugins/jquery-collapse-o-matic/light_style.css?ver=1.6	/home/boss/websites/Israel%20angel/playpalsapp.co/wp-content/plugins/jquery-collapse-o-matic/light_stylef24c.css	(from https://playpalsapp.co/)
22:34:41	1026/1026	---MC-	200	added ('OK')	application/rss+xml	etag:%2201fffb8dd9ad7c420b4b53f53eaa20bf%22	https://playpalsapp.co/feed/	/home/boss/websites/Israel%20angel/playpalsapp.co/feed/index.html	(from https://playpalsapp.co/)
22:34:41	1004/1004	---MCZ	200	added ('OK')	text/css	etag:W/%225a05887b-3ec%22	https://playpalsapp.co/wp-content/themes/u-design/styles/common-css/reset.css?ver=1.0	/home/boss/websites/Israel%20angel/playpalsapp.co/wp-content/themes/u-design/styles/common-css/reset5152.css	(from https://playpalsapp.co/)
22:34:41	700/700	---MC-	200	added ('OK')	application/rss+xml	etag:%22cc05ba5408fc41fb27857fc417407ab7%22	https://playpalsapp.co/comments/feed/	/home/boss/websites/Israel%20angel/playpalsapp.co/comments/feed/index.html	(from https://playpalsapp.co/)
22:34:41	1583/1583	---MCZ	200	added ('OK')	text/css	etag:W/%225a05887b-62f%22	https://playpalsapp.co/wp-content/themes/u-design/styles/style1/css/text.css?ver=1.0	/home/boss/websites/Israel%20angel/playpalsapp.co/wp-content/themes/u-design/styles/style1/css/text5152.css	(from https://playpalsapp.co/)
22:34:42	7707/7707	---MCZ	200	added ('OK')	text/css	etag:W/%225a05887b-1e1b%22	https://playpalsapp.co/wp-content/themes/u-design/styles/common-css/960.css?ver=1.0	/home/boss/websites/Israel%20angel/playpalsapp.co/wp-content/themes/u-design/styles/common-css/9605152.css	(from https://playpalsapp.co/)
22:34:42	4894/4894	---MCZ	200	added ('OK')	text/css	etag:W/%225a05887b-131e%22	https://playpalsapp.co/wp-content/themes/u-design/scripts/superfish-menu/css/superfish.css?ver=1.7.2	/home/boss/websites/Israel%20angel/playpalsapp.co/wp-content/themes/u-design/scripts/superfish-menu/css/superfishba3a.css	(from https://playpalsapp.co/)
22:34:42	28747/28747	---MCZ	200	added ('OK')	text/css	etag:W/%225a05887b-704b%22	https://playpalsapp.co/wp-content/themes/u-design/styles/common-css/font-awesome/css/font-awesome.css?ver=2.7.11	/home/boss/websites/Israel%20angel/playpalsapp.co/wp-content/themes/u-design/styles/common-css/font-awesome/css/font-awesome5502.css	(from https://playpalsapp.co/)
22:34:43	87612/87612	---MCZ	200	added ('OK')	text/css	etag:W/%225a05887b-1563c%22	https://playpalsapp.co/wp-content/themes/u-design/styles/style1/css/style.css?ver=2.7.11	/home/boss/websites/Israel%20angel/playpalsapp.co/wp-content/themes/u-design/styles/style1/css/style5502.css	(from https://playpalsapp.co/)
22:34:43	7109/7109	---MCZ	200	added ('OK')	text/css	etag:W/%225a56344f-1bc5%22	https://playpalsapp.co/wp-content/themes/u-design/styles/custom/custom_style.css?ver=2.7.11.1515598927	/home/boss/websites/Israel%20angel/playpalsapp.co/wp-content/themes/u-design/styles/custom/custom_style6d31.css	(from https://playpalsapp.co/)
22:34:43	8600/8600	---MCZ	200	added ('OK')	text/css	etag:W/%225a05887b-2198%22	https://playpalsapp.co/wp-content/themes/u-design/styles/common-css/fluid.css?ver=2.7.11	/home/boss/websites/Israel%20angel/playpalsapp.co/wp-content/themes/u-design/styles/common-css/fluid5502.css	(from https://playpalsapp.co/)
22:34:43	1278/1278	---MCZ	200	added ('OK')	text/css	etag:W/%225a0f1b01-4fe%22	https://playpalsapp.co/wp-content/themes/u-design-child/style.css?ver=2.7.11.1510312294	/home/boss/websites/Israel%20angel/playpalsapp.co/wp-content/themes/u-design-child/styleeaef.css	(from https://playpalsapp.co/)
22:34:44	8897/8897	---MCZ	200	added ('OK')	text/css	etag:W/%225a57a7ac-22c1%22	https://playpalsapp.co/wp-content/plugins/elementor/assets/lib/eicons/css/elementor-icons.min.css?ver=1.9.1	/home/boss/websites/Israel%20angel/playpalsapp.co/wp-content/plugins/elementor/assets/lib/eicons/css/elementor-icons.min3109.css	(from https://playpalsapp.co/)
22:34:44	31000/31000	---MCZ	200	added ('OK')	text/css	etag:W/%225a57a7ac-7918%22	https://playpalsapp.co/wp-content/plugins/elementor/assets/lib/font-awesome/css/font-awesome.min.css?ver=4.7.0	/home/boss/websites/Israel%20angel/playpalsapp.co/wp-content/plugins/elementor/assets/lib/font-awesome/css/font-awesome.min1849.css	(from https://playpalsapp.co/)
22:34:44	18468/18468	---MCZ	200	added ('OK')	text/css	etag:W/%225a57a7ac-4824%22	https://playpalsapp.co/wp-content/plugins/elementor/assets/css/animations.min.css?ver=1.9.1	/home/boss/websites/Israel%20angel/playpalsapp.co/wp-content/plugins/elementor/assets/css/animations.min3109.css	(from https://playpalsapp.co/)
22:34:45	75360/75360	---MCZ	200	added ('OK')	text/css	etag:W/%225a57a7ac-12660%22	https://playpalsapp.co/wp-content/plugins/elementor/assets/css/frontend.min.css?ver=1.9.1	/home/boss/websites/Israel%20angel/playpalsapp.co/wp-content/plugins/elementor/assets/css/frontend.min3109.css	(from https://playpalsapp.co/)
22:34:45	4604/4604	---MCZ	200	added ('OK')	text/css	etag:W/%225a05e15f-11fc%22	https://playpalsapp.co/wp-content/uploads/elementor/css/global.css?ver=1510334815	/home/boss/websites/Israel%20angel/playpalsapp.co/wp-content/uploads/elementor/css/global658c.css	(from https://playpalsapp.co/)
22:34:45	2339/2339	---MCZ	200	added ('OK')	text/css	etag:W/%225a05e15f-923%22	https://playpalsapp.co/wp-content/uploads/elementor/css/post-63.css?ver=1510334815	/home/boss/websites/Israel%20angel/playpalsapp.co/wp-content/uploads/elementor/css/post-63658c.css	(from https://playpalsapp.co/)
22:34:45	21813/21813	---MCZ	200	added ('OK')	text/css	etag:W/%225a4cc8fb-5535%22	https://playpalsapp.co/wp-content/cache/nextend/web/n2-ss-2/n2-ss-2.css?1514981627	/home/boss/websites/Israel%20angel/playpalsapp.co/wp-content/cache/nextend/web/n2-ss-2/n2-ss-22b57.css	(from https://playpalsapp.co/)
22:34:46	97184/97184	---MCZ	200	added ('OK')	application/javascript	etag:W/%225742c6ad-17ba0%22	https://playpalsapp.co/wp-includes/js/jquery/jquery.js?ver=1.12.4	/home/boss/websites/Israel%20angel/playpalsapp.co/wp-includes/js/jquery/jqueryb8ff.js	(from https://playpalsapp.co/)
22:34:46	10056/10056	---MCZ	200	added ('OK')	application/javascript	etag:W/%22573eaa90-2748%22	https://playpalsapp.co/wp-includes/js/jquery/jquery-migrate.min.js?ver=1.4.1	/home/boss/websites/Israel%20angel/playpalsapp.co/wp-includes/js/jquery/jquery-migrate.min330a.js	(from https://playpalsapp.co/)
22:34:46	94905/94905	---MCZ	200	added ('OK')	application/javascript	etag:W/%225a11687e-172b9%22	https://playpalsapp.co/wp-content/plugins/wonderplugin-lightbox/engine/wonderpluginlightbox.js?ver=6.0	/home/boss/websites/Israel%20angel/playpalsapp.co/wp-content/plugins/wonderplugin-lightbox/engine/wonderpluginlightboxf049.js	(from https://playpalsapp.co/)
22:34:46	1190/1190	---MCZ	200	added ('OK')	application/javascript	etag:W/%225a0c2719-4a6%22	https://playpalsapp.co/wp-content/plugins/google-analyticator/external-tracking.min.js?ver=6.5.4	/home/boss/websites/Israel%20angel/playpalsapp.co/wp-content/plugins/google-analyticator/external-tracking.min380f.js	(from https://playpalsapp.co/)
22:34:47	824/824	---MCZ	200	added ('OK')	text/xml	date:Tue,%2016%20Jan%202018%2020:34:47%20GMT	https://playpalsapp.co/xmlrpc.php?rsd	/home/boss/websites/Israel%20angel/playpalsapp.co/xmlrpc0db0.php	(from https://playpalsapp.co/)
22:34:47	1045/1045	---MCZ	200	added ('OK')	text/xml	etag:W/%2252a8c1b7-415%22	https://playpalsapp.co/wp-includes/wlwmanifest.xml	/home/boss/websites/Israel%20angel/playpalsapp.co/wp-includes/wlwmanifest.xml	(from https://playpalsapp.co/)
22:34:47	52567/52567	---MCZ	200	added ('OK')	application/json	date:Tue,%2016%20Jan%202018%2020:34:47%20GMT	https://playpalsapp.co/wp-json/	/home/boss/websites/Israel%20angel/playpalsapp.co/wp-json/index.html	(from https://playpalsapp.co/)
22:34:48	2079/2079	---MCZ	200	added ('OK')	application/json	date:Tue,%2016%20Jan%202018%2020:34:48%20GMT	https://playpalsapp.co/wp-json/oembed/1.0/embed?url=https%3A%2F%2Fplaypalsapp.co%2F	/home/boss/websites/Israel%20angel/playpalsapp.co/wp-json/oembed/1.0/embedb768.json	(from https://playpalsapp.co/)
22:34:50	2164/2164	---MCZ	200	added ('OK')	text/xml	date:Tue,%2016%20Jan%202018%2020:34:48%20GMT	https://playpalsapp.co/wp-json/oembed/1.0/embed?url=https%3A%2F%2Fplaypalsapp.co%2F&format=xml	/home/boss/websites/Israel%20angel/playpalsapp.co/wp-json/oembed/1.0/embedc097	(from https://playpalsapp.co/)
22:34:50	0/0	---MC-	301	error ('Moved%20Permanently')	text/html	date:Tue,%2016%20Jan%202018%2020:34:50%20GMT	http://playpalsapp.co/?wordfence_lh=1&hid=A6318DD6A7241121407E9AE248817F0E	/home/boss/websites/Israel%20angel/playpalsapp.co/indexda9d.html	(from https://playpalsapp.co/)
22:34:50	4058/4058	---MCZ	200	added ('OK')	text/css	date:Tue,%2016%20Jan%202018%2020:34:49%20GMT	https://fonts.googleapis.com/css?family=Roboto:100,100italic,200,200italic,300,300italic,400,400italic,500,500italic,600,600italic,700,700italic,800,800italic,900,900italic%7CRoboto+Slab:100,100italic,200,200italic,300,300italic,400,400italic,500,500italic,600,600italic,700,700italic,800,800italic,900,900italic	/home/boss/websites/Israel%20angel/fonts.googleapis.com/css86fd.css	(from https://playpalsapp.co/)
22:34:50	37652/37652	---M-Z	200	added ('OK')	application/x-javascript	date:Tue,%2016%20Jan%202018%2020:34:50%20GMT	https://connect.facebook.net/en_US/fbevents.js	/home/boss/websites/Israel%20angel/connect.facebook.net/en_US/fbevents.js	(from https://playpalsapp.co/)
22:34:51	44/44	---M--	200	added ('OK')	image/gif	date:Fri,%2021%20Dec%202012%2000:00:01%20GMT	https://www.facebook.com/tr?id=112936375993716&ev=PageView&noscript=1	/home/boss/websites/Israel%20angel/www.facebook.com/tr782b.gif	(from https://playpalsapp.co/)
22:34:52	1014/1014	---M--	200	added ('OK')	image/png	etag:%225a058cb9-3f6%22	https://playpalsapp.co/wp-content/uploads/2017/11/cropped-system-icon-big-32x32.png	/home/boss/websites/Israel%20angel/playpalsapp.co/wp-content/uploads/2017/11/cropped-system-icon-big-32x32.png	(from https://playpalsapp.co/)
22:34:52	10102/10102	---M--	200	added ('OK')	image/png	etag:%225a058cb9-2776%22	https://playpalsapp.co/wp-content/uploads/2017/11/cropped-system-icon-big-192x192.png	/home/boss/websites/Israel%20angel/playpalsapp.co/wp-content/uploads/2017/11/cropped-system-icon-big-192x192.png	(from https://playpalsapp.co/)
22:34:53	25464/25464	---M--	200	added ('OK')	image/png	etag:%225a058cb9-6378%22	https://playpalsapp.co/wp-content/uploads/2017/11/cropped-system-icon-big-180x180.png	/home/boss/websites/Israel%20angel/playpalsapp.co/wp-content/uploads/2017/11/cropped-system-icon-big-180x180.png	(from https://playpalsapp.co/)
22:34:54	59359/59359	---M--	200	added ('OK')	image/png	etag:%225a058cb9-e7df%22	https://playpalsapp.co/wp-content/uploads/2017/11/cropped-system-icon-big-270x270.png	/home/boss/websites/Israel%20angel/playpalsapp.co/wp-content/uploads/2017/11/cropped-system-icon-big-270x270.png	(from https://playpalsapp.co/)
22:34:54	35943/35943	---M-Z	200	added ('OK')	text/javascript	date:Mon,%2013%20Nov%202017%2020:19:12%20GMT	http://www.google-analytics.com/analytics.js	/home/boss/websites/Israel%20angel/www.google-analytics.com/analytics.js	(from https://playpalsapp.co/)
22:34:54	3999/3999	---MCZ	200	added ('OK')	application/javascript	etag:W/%225a4cc8fb-f9f%22	https://playpalsapp.co/wp-content/cache/nextend/web/n2/n2.js?1514981627	/home/boss/websites/Israel%20angel/playpalsapp.co/wp-content/cache/nextend/web/n2/n22b57.js	(from https://playpalsapp.co/)
22:34:55	83230/83230	---MCZ	200	added ('OK')	application/javascript	etag:W/%225a4cc48b-1451e%22	https://playpalsapp.co/wp-content/plugins/smart-slider-3/nextend/media/dist/nextend-frontend.min.js?1514980491	/home/boss/websites/Israel%20angel/playpalsapp.co/wp-content/plugins/smart-slider-3/nextend/media/dist/nextend-frontend.min34eb.js	(from https://playpalsapp.co/)
22:34:56	130875/130875	---MCZ	200	added ('OK')	application/javascript	etag:W/%225a4cc48b-1ff3b%22	https://playpalsapp.co/wp-content/plugins/smart-slider-3/library/media/dist/smartslider-frontend.min.js?1514980491	/home/boss/websites/Israel%20angel/playpalsapp.co/wp-content/plugins/smart-slider-3/library/media/dist/smartslider-frontend.min34eb.js	(from https://playpalsapp.co/)
22:34:56	20756/20756	---M--	200	added ('OK')	image/png	etag:%225a058a7f-5114%22	http://playpalsapp.co/wp-content/uploads/2017/11/logo-with-slogan-2.png	/home/boss/websites/Israel%20angel/playpalsapp.co/wp-content/uploads/2017/11/logo-with-slogan-2.png	(from https://playpalsapp.co/)
22:34:56	20495/20495	---MCZ	200	added ('OK')	application/javascript	etag:W/%225a4cc48b-500f%22	https://playpalsapp.co/wp-content/plugins/smart-slider-3/library/media/plugins/type/simple/simple/dist/smartslider-simple-type-frontend.min.js?1514980491	/home/boss/websites/Israel%20angel/playpalsapp.co/wp-content/plugins/smart-slider-3/library/media/plugins/type/simple/simple/dist/smartslider-simple-type-frontend.min34eb.js	(from https://playpalsapp.co/)
22:34:58	378053/378053	---M--	200	added ('OK')	image/jpeg	etag:%225a058b75-5c4c5%22	http://playpalsapp.co/wp-content/uploads/2017/11/slider-1.jpg	/home/boss/websites/Israel%20angel/playpalsapp.co/wp-content/uploads/2017/11/slider-1.jpg	(from https://playpalsapp.co/)
22:35:00	378128/378128	---M--	200	added ('OK')	image/jpeg	etag:%225a058b7b-5c510%22	http://playpalsapp.co/wp-content/uploads/2017/11/slider-2.jpg	/home/boss/websites/Israel%20angel/playpalsapp.co/wp-content/uploads/2017/11/slider-2.jpg	(from https://playpalsapp.co/)
22:35:01	351292/351292	---M--	200	added ('OK')	image/jpeg	etag:%225a058b7f-55c3c%22	http://playpalsapp.co/wp-content/uploads/2017/11/slider-3.jpg	/home/boss/websites/Israel%20angel/playpalsapp.co/wp-content/uploads/2017/11/slider-3.jpg	(from https://playpalsapp.co/)
22:35:03	387896/387896	---M--	200	added ('OK')	image/jpeg	etag:%225a058b85-5eb38%22	http://playpalsapp.co/wp-content/uploads/2017/11/slider-4.jpg	/home/boss/websites/Israel%20angel/playpalsapp.co/wp-content/uploads/2017/11/slider-4.jpg	(from https://playpalsapp.co/)
22:35:04	326062/326062	---M--	200	added ('OK')	image/jpeg	etag:%225a058b88-4f9ae%22	http://playpalsapp.co/wp-content/uploads/2017/11/slider-5.jpg	/home/boss/websites/Israel%20angel/playpalsapp.co/wp-content/uploads/2017/11/slider-5.jpg	(from https://playpalsapp.co/)
22:35:06	411389/411389	---M--	200	added ('OK')	image/jpeg	etag:%225a058b8d-646fd%22	http://playpalsapp.co/wp-content/uploads/2017/11/slider-6.jpg	/home/boss/websites/Israel%20angel/playpalsapp.co/wp-content/uploads/2017/11/slider-6.jpg	(from https://playpalsapp.co/)
22:35:07	347198/347198	---M--	200	added ('OK')	image/jpeg	etag:%225a058b91-54c3e%22	http://playpalsapp.co/wp-content/uploads/2017/11/slider-7.jpg	/home/boss/websites/Israel%20angel/playpalsapp.co/wp-content/uploads/2017/11/slider-7.jpg	(from https://playpalsapp.co/)
22:35:07	40039/40039	---MCZ	200	added ('OK')	text/html	date:Tue,%2016%20Jan%202018%2020:34:57%20GMT	https://playpalsapp.co/how-to-use/	/home/boss/websites/Israel%20angel/playpalsapp.co/how-to-use/index.html	(from https://playpalsapp.co/)
22:35:07	30846/30846	---MCZ	200	added ('OK')	text/html	date:Tue,%2016%20Jan%202018%2020:34:57%20GMT	https://playpalsapp.co/about-us/	/home/boss/websites/Israel%20angel/playpalsapp.co/about-us/index.html	(from https://playpalsapp.co/)
22:35:08	186681/186681	---M--	200	added ('OK')	image/png	etag:%225a058ba4-2d939%22	https://playpalsapp.co/wp-content/uploads/2017/11/homepage-app-screen.png	/home/boss/websites/Israel%20angel/playpalsapp.co/wp-content/uploads/2017/11/homepage-app-screen.png	(from https://playpalsapp.co/)
22:35:09	33069/33069	---MCZ	200	added ('OK')	text/html	date:Tue,%2016%20Jan%202018%2020:35:08%20GMT	https://playpalsapp.co/game-stores/	/home/boss/websites/Israel%20angel/playpalsapp.co/game-stores/index.html	(from https://playpalsapp.co/)
22:35:09	91986/91986	---MCZ	200	added ('OK')	text/html	date:Tue,%2016%20Jan%202018%2020:35:08%20GMT	https://playpalsapp.co/investors-information/	/home/boss/websites/Israel%20angel/playpalsapp.co/investors-information/index.html	(from https://playpalsapp.co/)
22:35:09	19992/19992	---M--	200	added ('OK')	image/png	etag:%225a058aeb-4e18%22	https://playpalsapp.co/wp-content/uploads/2017/11/logo-play-store-1.png	/home/boss/websites/Israel%20angel/playpalsapp.co/wp-content/uploads/2017/11/logo-play-store-1.png	(from https://playpalsapp.co/)
22:35:09	14667/14667	---M--	200	added ('OK')	image/png	etag:%225a058ae9-394b%22	https://playpalsapp.co/wp-content/uploads/2017/11/logo-app-store-1.png	/home/boss/websites/Israel%20angel/playpalsapp.co/wp-content/uploads/2017/11/logo-app-store-1.png	(from https://playpalsapp.co/)
22:35:10	0/0	---MC-	301	error ('Moved%20Permanently')	text/html	date:Tue,%2016%20Jan%202018%2020:35:10%20GMT	https://playpalsapp.co/privacy-policy	/home/boss/websites/Israel%20angel/playpalsapp.co/privacy-policy	(from https://playpalsapp.co/)
22:35:10	1078/1078	---MCZ	200	added ('OK')	application/javascript	etag:W/%22564cce50-436%22	https://playpalsapp.co/wp-includes/js/comment-reply.min.js?ver=4.9.1	/home/boss/websites/Israel%20angel/playpalsapp.co/wp-includes/js/comment-reply.min5859.js	(from https://playpalsapp.co/)
22:35:10	24205/24205	---MCZ	200	added ('OK')	text/html	date:Tue,%2016%20Jan%202018%2020:35:10%20GMT	https://playpalsapp.co/terms-conditions/	/home/boss/websites/Israel%20angel/playpalsapp.co/terms-conditions/index.html	(from https://playpalsapp.co/)
22:35:11	18956/18956	---MCZ	200	added ('OK')	application/javascript	etag:W/%225a1fd800-4a0c%22	https://playpalsapp.co/wp-content/plugins/jquery-collapse-o-matic/js/collapse.js?ver=1.6.10	/home/boss/websites/Israel%20angel/playpalsapp.co/wp-content/plugins/jquery-collapse-o-matic/js/collapse744a.js	(from https://playpalsapp.co/)
22:35:11	6726/6726	---MCZ	200	added ('OK')	application/javascript	etag:W/%225a05887b-1a46%22	https://playpalsapp.co/wp-content/themes/u-design/scripts/superfish-menu/js/superfish.combined.js?ver=1.7.2	/home/boss/websites/Israel%20angel/playpalsapp.co/wp-content/themes/u-design/scripts/superfish-menu/js/superfish.combinedba3a.js	(from https://playpalsapp.co/)
22:35:11	12430/12430	---MCZ	200	added ('OK')	application/javascript	etag:W/%225a05887b-308e%22	https://playpalsapp.co/wp-content/themes/u-design/scripts/script.js?ver=1.0	/home/boss/websites/Israel%20angel/playpalsapp.co/wp-content/themes/u-design/scripts/script5152.js	(from https://playpalsapp.co/)
22:35:11	32739/32739	---MCZ	200	added ('OK')	text/html	date:Tue,%2016%20Jan%202018%2020:35:11%20GMT	https://playpalsapp.co/privacy-policy/	/home/boss/websites/Israel%20angel/playpalsapp.co/privacy-policy/index.html	(from https://playpalsapp.co/)
22:35:12	1398/1398	---MCZ	200	added ('OK')	application/javascript	etag:W/%2258359bd9-576%22	https://playpalsapp.co/wp-includes/js/wp-embed.min.js?ver=4.9.1	/home/boss/websites/Israel%20angel/playpalsapp.co/wp-includes/js/wp-embed.min5859.js	(from https://playpalsapp.co/)
22:35:12	6527/6527	---MCZ	200	added ('OK')	application/javascript	etag:W/%22581acdd2-197f%22	https://playpalsapp.co/wp-includes/js/jquery/ui/position.min.js?ver=1.11.4	/home/boss/websites/Israel%20angel/playpalsapp.co/wp-includes/js/jquery/ui/position.mine899.js	(from https://playpalsapp.co/)
22:35:12	9094/9094	---MCZ	200	added ('OK')	application/javascript	etag:W/%225a57a7ac-2386%22	https://playpalsapp.co/wp-content/plugins/elementor/assets/lib/dialog/dialog.min.js?ver=4.1.0	/home/boss/websites/Israel%20angel/playpalsapp.co/wp-content/plugins/elementor/assets/lib/dialog/dialog.minbfce.js	(from https://playpalsapp.co/)
22:35:12	12198/12198	---MCZ	200	added ('OK')	application/javascript	etag:W/%225a57a7ac-2fa6%22	https://playpalsapp.co/wp-content/plugins/elementor/assets/lib/waypoints/waypoints.min.js?ver=4.0.2	/home/boss/websites/Israel%20angel/playpalsapp.co/wp-content/plugins/elementor/assets/lib/waypoints/waypoints.min05da.js	(from https://playpalsapp.co/)
22:35:13	86866/86866	---MCZ	200	added ('OK')	application/javascript	etag:W/%225a57a7ac-15352%22	https://playpalsapp.co/wp-content/plugins/elementor/assets/lib/swiper/swiper.jquery.min.js?ver=3.4.2	/home/boss/websites/Israel%20angel/playpalsapp.co/wp-content/plugins/elementor/assets/lib/swiper/swiper.jquery.minccfb.js	(from https://playpalsapp.co/)
22:35:13	33869/33869	---MCZ	200	added ('OK')	application/javascript	etag:W/%225a57a7ac-844d%22	https://playpalsapp.co/wp-content/plugins/elementor/assets/js/frontend.min.js?ver=1.9.1	/home/boss/websites/Israel%20angel/playpalsapp.co/wp-content/plugins/elementor/assets/js/frontend.min3109.js	(from https://playpalsapp.co/)
22:35:14	68478/68478	---M-Z	404	error ('Not%20Found')	text/html	etag:1511268088-df	http://cosmoapp.io/robots.txt		(from )
22:35:15	141/141	---M-Z	200	added ('OK')	application/javascript	etag:%22823890f2fc0b426f77c98529a58fce0b-df%22	http://cosmoapp.io/path---index-a0e39f21c11f6a62c5ab.js	/home/boss/websites/Israel%20angel/cosmoapp.io/path---index-a0e39f21c11f6a62c5ab.js	(from http://cosmoapp.io/)
22:35:16	413289/413289	---M-Z	200	added ('OK')	application/javascript	etag:%2268fbc1b523e2142f62a8721847ed361e-df%22	http://cosmoapp.io/component---src-pages-index-js-fd8b06413cd24a75850e.js	/home/boss/websites/Israel%20angel/cosmoapp.io/component---src-pages-index-js-fd8b06413cd24a75850e.js	(from http://cosmoapp.io/)
22:35:16	1118432/1118432	---M-Z	200	added ('OK')	application/javascript	etag:%2274bf74a1f732b736d4b415e52ee3540d-df%22	http://cosmoapp.io/component---src-layouts-index-js-6557fc10e389044e23c2.js	/home/boss/websites/Israel%20angel/cosmoapp.io/component---src-layouts-index-js-6557fc10e389044e23c2.js	(from http://cosmoapp.io/)
